    0.140658187866210938E+01    0.140506625175476074E+00   -0.787872076034545898E-02    0.199824571609497070E+00   -0.325629830360412598E+01   -0.166400545649253218E+01    0.124544675463425847E+01   -0.118918934377347774E+01   -0.862863351095484177E+00    0.102656635410653529E+01   -0.140487247265627744E+02   -0.622831688347976495E+02   -0.482344441082348752E+02
    0.109925329685211182E+01    0.245034992694854736E+00   -0.509805679321289062E-01    0.297249555587768555E-01   -0.490584969520568848E+01   -0.137987836698130195E+00    0.561341102671804038E+00   -0.667048250363675432E-01   -0.117246079798746905E+01    0.212251777229653271E+01   -0.126954650927225803E+02   -0.608832870883886912E+02   -0.481878219956661127E+02
   -0.733562311604904371E+00   -0.274504428833171943E+00    0.112220183250853589E+00    0.820311899194958727E-03   -0.184447707750415546E+01    0.285464889387867515E+00    0.180518308362593416E+01   -0.138327649845109568E+01   -0.172326890597446436E+01    0.140449259033289331E+01   -0.135879030640307796E+02   -0.617533169165390632E+02   -0.481654138525082871E+02
   -0.141533551732990981E+01   -0.240921310837069136E+00   -0.186237106696142574E+00    0.679556065083141370E+00   -0.373385419258611639E+01    0.330201441278177299E+00   -0.104278182054144963E+01    0.116446977116311468E+00   -0.908132433177115672E+00    0.127432760492638630E+00   -0.134172331595267291E+02   -0.615769188299527244E+02   -0.481596856704259935E+02
   -0.141533551732990981E+01   -0.240921310837069136E+00   -0.186237106696142574E+00    0.679556065083141370E+00   -0.373385419258611639E+01    0.330201441278177299E+00   -0.104278182054144963E+01    0.116446977116311468E+00   -0.908132433177115672E+00    0.127432760492638630E+00   -0.134172331595267291E+02   -0.615769188299527244E+02   -0.481596856704259935E+02
    0.971250279021965923E+00    0.314148431271808359E+00   -0.573091735642967670E-01   -0.509000930628643045E+00    0.129115833017834447E+01   -0.237476048094663383E+01    0.760259360007466967E+00   -0.210266590663081843E+01   -0.101433628690642763E+01    0.457522305595148504E+00   -0.156276305987978326E+02   -0.636732136559469097E+02   -0.480455830571490807E+02
    0.104989290333130647E+01    0.573599142186282940E+00   -0.393319527924675061E+00   -0.427110034942777661E+00   -0.155888643945340633E+00   -0.366423701723306294E-01   -0.123222547924001447E+01   -0.523197982073497547E+00   -0.115001492070746281E+01    0.226268073970118166E+01   -0.127268164042489467E+02   -0.606604926128439104E+02   -0.479336762085949601E+02
   -0.146136625211780435E+01    0.536123209930011502E+00   -0.597906468940916147E+00    0.589399957733925284E+00   -0.409311187655497832E+01    0.160593593465023332E+01    0.151435389542484755E+00   -0.196080675385587688E+01   -0.174906436263540854E+01    0.136090949008689699E+01   -0.132477349156592332E+02   -0.610807635831498175E+02   -0.478330286674905807E+02
   -0.146136625211780435E+01    0.536123209930011502E+00   -0.597906468940916147E+00    0.589399957733925284E+00   -0.409311187655497832E+01    0.160593593465023332E+01    0.151435389542484755E+00   -0.196080675385587688E+01   -0.174906436263540854E+01    0.136090949008689699E+01   -0.132477349156592332E+02   -0.610807635831498175E+02   -0.478330286674905807E+02
   -0.147802404336618265E+01    0.573021347184100804E+00   -0.441484979180957415E+00    0.390242335316777877E+00    0.123381508906194171E+01   -0.136176315395573511E+01   -0.243909048332397960E+00   -0.205059141231799913E+01   -0.112724647127720345E+01    0.214431108064786713E+01   -0.132677212753834581E+02   -0.610641949368716723E+02   -0.477964736614882142E+02
   -0.147802404336618265E+01    0.573021347184100804E+00   -0.441484979180957415E+00    0.390242335316777877E+00    0.123381508906194171E+01   -0.136176315395573511E+01   -0.243909048332397960E+00   -0.205059141231799913E+01   -0.112724647127720345E+01    0.214431108064786713E+01   -0.132677212753834581E+02   -0.610641949368716723E+02   -0.477964736614882142E+02
    0.123780219770494870E+01    0.288952051046102776E+00   -0.583302553365192544E-01   -0.307363206678409995E+00   -0.470724760801402198E+01    0.428429787631330328E+00   -0.545857223929715474E+00   -0.408487849383504908E+01   -0.159348736641845790E+01    0.182361360666959649E+01   -0.162327576536816629E+02   -0.640129037403473689E+02   -0.477801460866657024E+02
    0.106797383400484591E+01    0.686309623461962559E-01    0.180977102298260029E+00   -0.589850529329082884E+00    0.937795790472853774E+00   -0.195931907575527475E+01   -0.370805715946289582E+00   -0.158832109706281477E+00   -0.310950404006007375E+00    0.178622501319409843E+01   -0.145870054141087415E+02   -0.623571989194130794E+02   -0.477701935053043343E+02
   -0.116246135624929314E+01    0.651902593310214939E+00   -0.313566693841812905E+00    0.847683212638949968E-01   -0.178727220061154135E+01   -0.220923559197672148E-01   -0.111065463117370200E+01   -0.944218755254268904E+00   -0.216230338481977924E+01    0.212929597854667918E+01   -0.125877426153817282E+02   -0.603564270562284122E+02   -0.477686844408466840E+02
   -0.135966265299173661E+01    0.823591878029198643E+00   -0.652354930351032092E+00    0.245830549905782014E+00   -0.351648945467544038E+01   -0.103827367368126033E+01   -0.893450391603209937E+00   -0.175616909563700552E+01   -0.241862384560818100E+00    0.290584470507724291E+01   -0.144863619848728220E+02   -0.622253340061717637E+02   -0.477389720212989417E+02
