    0.108833581209182739E+01    0.363573789596557617E+00   -0.191633224487304688E+00   -0.289037175789616496E+01   -0.538326671206320952E+02   -0.509422953627359334E+02
    0.119611312206161280E+01   -0.373230102386391760E+00    0.114688048802567000E+00   -0.289037175789616496E+01   -0.537446364870450495E+02   -0.508542647291488876E+02
   -0.100711065530776978E+01    0.293544173240661621E+00   -0.855760574340820312E-01   -0.289037175789616496E+01   -0.537415118659207565E+02   -0.508511401080245946E+02
   -0.574059069156646729E+00    0.129325568675994873E+00    0.239785909652709961E-01   -0.289037175789616496E+01   -0.537383430621057556E+02   -0.508479713042095938E+02
    0.733405555273426657E+00   -0.577405124140750736E-02   -0.363001932953217477E-01   -0.289037175789616496E+01   -0.537159443046797591E+02   -0.508255725467835973E+02
    0.142513117611662832E+01   -0.766545231130583704E+00    0.309662160345016702E+00   -0.289037175789616496E+01   -0.536979033404917914E+02   -0.508075315825956295E+02
   -0.145486489009673625E+01    0.178959828671777066E+00    0.152340873800509868E+00   -0.289037175789616496E+01   -0.536681737008566557E+02   -0.507778019429604939E+02
    0.106799966096878052E+01   -0.313511788845062256E+00    0.893065929412841797E-01   -0.289037175789616496E+01   -0.536218569903068030E+02   -0.507314852324106411E+02
    0.979274690151214600E+00    0.254624247550964355E+00   -0.429471254348754883E+00   -0.289037175789616496E+01   -0.535897028455441244E+02   -0.506993310876479626E+02
    0.109922057390213013E+01   -0.936833024024963379E-01   -0.206613540649414062E-01   -0.289037175789616496E+01   -0.535397819881974257E+02   -0.506494102303012639E+02
   -0.129930010311479105E+01    0.156426343512128474E+00    0.384213839717295613E-02   -0.289037175789616496E+01   -0.535240136231997710E+02   -0.506336418653036091E+02
    0.135909139548797731E+01    0.312182995214561165E+00   -0.168542978533821053E+00   -0.289037175789616496E+01   -0.534952353278060073E+02   -0.506048635699098455E+02
    0.103892151046432302E+01   -0.319082750481962885E+00    0.906945916014252340E-01   -0.289037175789616496E+01   -0.534453177101603671E+02   -0.505549459522642053E+02
    0.137127399444580078E+01   -0.648004174232482910E+00    0.249767184257507324E+00   -0.289037175789616496E+01   -0.534306495140446884E+02   -0.505402777561485266E+02
    0.825671504344576590E+00    0.126793960912456649E+00   -0.196210868184319875E+00   -0.289037175789616496E+01   -0.534259631813093563E+02   -0.505355914234131944E+02
    0.127832579612731934E+01    0.260800659656524658E+00   -0.160201191902160645E+00   -0.289037175789616496E+01   -0.533922519249667502E+02   -0.505018801670705884E+02
   -0.779859407317862297E+00   -0.270442462909999293E+00    0.957516620030627319E-01   -0.289037175789616496E+01   -0.533870960412388271E+02   -0.504967242833426653E+02
   -0.971500935232296081E+00    0.177100489716112142E+00   -0.218094865507904023E-01   -0.289037175789616496E+01   -0.533652008369379658E+02   -0.504748290790418039E+02
   -0.144755692906591404E+01    0.689563337862269865E+00   -0.264759272564915715E+00   -0.289037175789616496E+01   -0.533600337517641350E+02   -0.504696619938679731E+02
   -0.651435077190399170E+00   -0.136795699596405029E+00    0.213045835494995117E+00   -0.289037175789616496E+01   -0.533595585814717808E+02   -0.504691868235756189E+02
    0.132379522472932365E+01    0.321379822375812640E+00   -0.167880257682004430E+00   -0.289037175789616496E+01   -0.533484130824482108E+02   -0.504580413245520489E+02
    0.127668903669729428E+01    0.626370273485810092E-01   -0.107484443733162460E+00   -0.289037175789616496E+01   -0.533253428496201991E+02   -0.504349710917240373E+02
    0.619149900588467528E+00   -0.188594288899708307E-01   -0.306820231969173740E-01   -0.289037175789616496E+01   -0.533107975703205454E+02   -0.504204258124243836E+02
   -0.125242638587951660E+01    0.308486044406890869E+00   -0.647400617599487305E-01   -0.289037175789616496E+01   -0.532606697825047988E+02   -0.503702980246086369E+02
    0.124232536554336548E+01    0.348453640937805176E+00   -0.157101154327392578E+00   -0.289037175789616496E+01   -0.532505257048772975E+02   -0.503601539469811357E+02
   -0.132947010003813570E+01    0.403858357721263772E+00   -0.207976534032374705E-01   -0.289037175789616496E+01   -0.532293935374746781E+02   -0.503390217795785162E+02
    0.978011906147003174E+00   -0.356201291084289551E+00    0.604366064071655273E-01   -0.289037175789616496E+01   -0.531731754665641532E+02   -0.502828037086679913E+02
   -0.122998273372650146E+01    0.620096325874328613E-01    0.548226833343505859E-01   -0.289037175789616496E+01   -0.531442797929958743E+02   -0.502539080350997125E+02
   -0.132298673329186434E+01    0.393271562161310317E+00   -0.100190074465301704E+00   -0.289037175789616496E+01   -0.531339081577142593E+02   -0.502435363998180975E+02
   -0.975004285127088366E+00   -0.985656747442451575E-01    0.106617079296730477E+00   -0.289037175789616496E+01   -0.531163201245042202E+02   -0.502259483666080584E+02
    0.124407417904615158E+01   -0.174946342751002515E+00   -0.112318739455545047E+00   -0.289037175789616496E+01   -0.530707788359271575E+02   -0.501804070780309956E+02
