   -0.708593130111694336E+00   -0.812745094299316406E-01   -0.484952926635742188E-01   -0.289037175789616496E+01   -0.578988390786924754E+02   -0.550084673207963135E+02   -0.587515351937697705E+01    1
   -0.131752449274063110E+01   -0.533557534217834473E-01   -0.132321476936340332E+00   -0.289037175789616496E+01   -0.578953292979204974E+02   -0.550049575400243356E+02   -0.588515351937697684E+01    1
    0.112445461750030518E+01   -0.273979783058166504E+00    0.746015667915344238E+00   -0.289037175789616496E+01   -0.578777555024800705E+02   -0.549873837445839087E+02   -0.589515351937697751E+01    1
    0.502835333347320557E+00    0.116513371467590332E+00    0.855123996734619141E-02   -0.289037175789616496E+01   -0.578767608979311277E+02   -0.549863891400349658E+02   -0.590515351937697286E+01    1
   -0.117658227682113647E+01    0.517231285572052002E+00   -0.766856193542480469E+00   -0.289037175789616496E+01   -0.578569627670268574E+02   -0.549665910091306955E+02   -0.591515351937697531E+01    1
    0.144368022680282593E+01   -0.104419988393783569E+01    0.760413646697998047E+00   -0.289037175789616496E+01   -0.578376847865719910E+02   -0.549473130286758291E+02   -0.592515351937697687E+01    1
   -0.107620704174041748E+01    0.353858828544616699E+00   -0.243878364562988281E+00   -0.289037175789616496E+01   -0.578295220121215792E+02   -0.549391502542254173E+02   -0.593515351937697400E+01    1
   -0.496978104114532471E+00    0.113626241683959961E+00   -0.332098960876464844E+00   -0.289037175789616496E+01   -0.577526144395960515E+02   -0.548622426816998896E+02   -0.594515351937698000E+01    1
   -0.123409527540206909E+01   -0.135700106620788574E-01   -0.119417309761047363E+00   -0.289037175789616496E+01   -0.576917960248364068E+02   -0.548014242669402449E+02   -0.595515351937698156E+01    1
    0.129407680034637451E+01   -0.822894930839538574E+00    0.749381780624389648E+00   -0.289037175789616496E+01   -0.576780074003354386E+02   -0.547876356424392768E+02   -0.596515351937697336E+01    1
    0.137114632129669189E+01    0.111336779594421387E+01    0.236855387687683105E+00   -0.289037175789616496E+01   -0.576459247715092005E+02   -0.547555530136130386E+02   -0.597515351937696959E+01    1
   -0.149139100313186646E+01   -0.456806123256683350E+00    0.463370323181152344E+00   -0.289037175789616496E+01   -0.576375017661436928E+02   -0.547471300082475310E+02   -0.598515351937697559E+01    1
    0.811987459659576416E+00    0.162542939186096191E+00    0.728154182434082031E-02   -0.289037175789616496E+01   -0.575890681470658805E+02   -0.546986963891697187E+02   -0.599515351937697627E+01    1
    0.841263055801391602E+00    0.396004378795623779E+00    0.722610950469970703E-02   -0.289037175789616496E+01   -0.575880712697177657E+02   -0.546976995118216038E+02   -0.600515351937697517E+01    1
   -0.536283016204833984E+00    0.219489097595214844E+00   -0.131090164184570312E+00   -0.289037175789616496E+01   -0.575698189343773308E+02   -0.546794471764811689E+02   -0.601515351937697851E+01    1
   -0.115403026342391968E+01    0.148222446441650391E-01   -0.110974073410034180E+00   -0.289037175789616496E+01   -0.575435471146743183E+02   -0.546531753567781564E+02   -0.602515351937697829E+01    1
    0.109539717435836792E+01    0.814665377140045166E+00    0.101355671882629395E+00   -0.289037175789616496E+01   -0.575331650681101578E+02   -0.546427933102139960E+02   -0.603515351937697453E+01    1
    0.134773564338684082E+01   -0.505618929862976074E+00    0.304699897766113281E+00   -0.289037175789616496E+01   -0.574734596621377634E+02   -0.545830879042416015E+02   -0.604515351937697520E+01    1
    0.130830395221710205E+01    0.108078539371490479E+01    0.210026025772094727E+00   -0.289037175789616496E+01   -0.573576823524597899E+02   -0.544673105945636280E+02   -0.605515351937697410E+01    1
    0.137136751413345337E+01    0.406485021114349365E+00   -0.384740829467773438E-01   -0.289037175789616496E+01   -0.573471722546037554E+02   -0.544568004967075936E+02   -0.606515351937697478E+01    1
    0.146029633283615112E+01    0.147154569625854492E+00    0.474293231964111328E-01   -0.289037175789616496E+01   -0.573013415072942252E+02   -0.544109697493980633E+02   -0.607515351937697723E+01    1
   -0.981883764266967773E+00   -0.306762635707855225E+00    0.254243135452270508E+00   -0.289037175789616496E+01   -0.572760908682158956E+02   -0.543857191103197337E+02   -0.608515351937697790E+01    1
   -0.130782687664031982E+01   -0.134238839149475098E+00   -0.376337766647338867E-01   -0.289037175789616496E+01   -0.572521039385423975E+02   -0.543617321806462357E+02   -0.609515351937697769E+01    1
   -0.134435534477233887E+01   -0.244886398315429688E+00    0.133481025695800781E-01   -0.289037175789616496E+01   -0.571407061949586108E+02   -0.542503344370624490E+02   -0.610515351937697481E+01    1
