    0.390511393547058105E+01    0.424145460128784180E+00    0.216828107833862305E+01   -0.647664666175842285E+00    0.792324547767639142E+01   -0.829404964010202939E+01   -0.645281672526750185E+02   -0.562341176125729874E+02   -0.538515351937698128E+01    1
    0.268994271755218506E+01    0.273650527000427246E+01    0.179194271564483643E+01    0.781407952308654785E+00    0.779292826652526838E+01   -0.829404964010202939E+01   -0.645274753887403136E+02   -0.562334257486382825E+02   -0.539515351937698018E+01    1
   -0.473073661327362061E+01    0.439730286598205566E+00   -0.639528036117553711E+00   -0.194845974445343018E+01    0.786550786495208687E+01   -0.829404964010202939E+01   -0.645214004777982382E+02   -0.562273508376962070E+02   -0.540515351937698263E+01    1
    0.317622661590576172E+01   -0.166470229625701904E+01   -0.360241532325744629E+00    0.117879509925842285E+01    0.762273957729339546E+01   -0.829404964010202939E+01   -0.645156400548962381E+02   -0.562215904147942069E+02   -0.541515351937698153E+01    1
    0.426245331764221191E+01    0.116881847381591797E+01    0.259705781936645508E+00   -0.358887314796447754E+00    0.773259158134460467E+01   -0.829404964010202939E+01   -0.644985601634652284E+02   -0.562045105233631972E+02   -0.542515351937697865E+01    1
   -0.294334471225738525E+01   -0.556513071060180664E+00    0.894463062286376953E-01   -0.650564432144165039E+00    0.765861678123474121E+01   -0.829404964010202939E+01   -0.644780832629594158E+02   -0.561840336228573847E+02   -0.543515351937697933E+01    1
   -0.357124626636505127E+01    0.733888745307922363E+00   -0.102168798446655273E+01   -0.124159097671508789E+01    0.778413028717041033E+01   -0.829404964010202939E+01   -0.644582546995418681E+02   -0.561642050594398370E+02   -0.544515351937698178E+01    1
   -0.499262213706970215E+01   -0.242550194263458252E+01   -0.257713973522186279E+01   -0.154064416885375977E+01    0.792111372947692871E+01   -0.829404964010202939E+01   -0.644543965858302244E+02   -0.561603469457281932E+02   -0.545515351937698245E+01    1
    0.478747606277465820E+01    0.378113567829132080E+01    0.277004420757293701E+01    0.571260452270507812E+00    0.791795117855072039E+01   -0.829404964010202939E+01   -0.644477243630031751E+02   -0.561536747229011439E+02   -0.546515351937698401E+01    1
    0.256061255931854248E+01   -0.156508862972259521E+01   -0.431233644485473633E-01    0.781410932540893555E+00    0.769332125186920113E+01   -0.829404964010202939E+01   -0.644457858676140773E+02   -0.561517362275120462E+02   -0.547515351937698025E+01    1
